Machine Serial,Volume,Drawing P/N,E.C.,Page,Run,Machine,Frame,Gate,Panel,Row,Column,Double Card Height,Card Type,Card P/N,MF 1 Feature Code,Crossed Out,Sheet,Sheet Coordinate,Ignore,Special EC,,Bottom Note?,Notes
,,,,,,,,,,G,04,,DFE,0370201,L2,,15.56.04.1,4D,,,,,
,,,,,,,,,,G,04,,DFE,0370201,L2,,15.56.04.1,4E,,,,,
,,,,,,,,,,G,04,,DFE,0370201,L2,,15.56.08.1,5F,,,,,
,,,,,,,,,,H,04,,DEW,0370211,L2,,15.56.01.1,4H,,,,,Identified Using Sheet
,,,,,,,,,,H,04,,DEW,0370211,L2,,15.70.21.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,H,04,,DEW,0370211,L2,,15.70.22.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,H,04,,DEW,0370211,L2,,15.70.23.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,H,04,,DEW,0370211,L2,,15.70.24.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,H,04,,DEW,0370211,L2,,15.70.25.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,J,04,,DEW,0370211,L2,,13.66.04.1,2G,,,,,Identified Using Sheet
,,,,,,,,,,J,04,,DEW,0370211,L2,,15.70.01.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,J,04,,DEW,0370211,L2,,15.70.02.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,J,04,,DEW,0370211,L2,,15.70.03.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,J,04,,DEW,0370211,L2,,15.70.04.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,J,04,,DEW,0370211,L2,,15.70.05.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,K,04,,DGA,0370242,M5,,15.70.01.1,2G,,,,,
,,,,,,,,,,K,04,,DGA,0370242,M5,,15.70.02.1,2G,,,,,
,,,,,,,,,,K,04,,DGA,0370242,M5,,15.70.03.1,2G,,,,,
,,,,,,,,,,K,04,,DGA,0370242,M5,,15.70.04.1,2G,,,,,
,,,,,,,,,,A,05,,EMPTY,,,,,,X,,,,
,,,,,,,,,,B,05,,EMPTY,,,,,,X,,,,
,,,,,,,,,,C,05,,RESERVED,,,,,,X,,,COUNTER,
,,,,,,,,,,D,05,,TAU,0370129,L2,,13.66.04.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,D,05,,TAU,0370129,L2,,13.66.04.1,4F,,,,,Identified Using Sheet
,,,,,,,,,,D,05,,TAU,0370129,L2,,13.66.04.1,4H,,,,,Identified Using Sheet
,,,,,,,,,,D,05,,TAU,0370129,L2,,13.66.04.1,4I,,,,,Identified Using Sheet
,,,,,,,,,,D,05,,TAU,0370129,L2,,13.66.05.1,4A,,,,,Identified Using Sheet
,,,,,,,,,,E,05,,DFA,0370224,L2,,13.66.02.1,1H,,,,,Identified Using Sheet
,,,,,,,,,,E,05,,DFA,0370224,L2,,13.66.02.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,E,05,,DFA,0370224,L2,,13.66.02.1,4H,,,,,Identified Using Sheet
,,,,,,,,,,E,05,,DFA,0370224,L2,,13.66.02.1,1I,,,,,Identified Using Sheet
,,,,,,,,,,E,05,,DFA,0370224,L2,,13.66.03.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,E,05,,DFA,0370224,L2,,13.66.03.1,3C,,,,,Identified Using Sheet
,,,,,,,,,,E,05,,DFA,0370224,L2,,13.66.03.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,E,05,,DFA,0370224,L2,,13.66.03.1,5C,,,,,Identified Using Sheet
,,,,,,,,,,F,05,,DFA,0370224,L2,,15.56.08.1,1C,,,,,Identified Using Sheet
,,,,,,,,,,F,05,,DFA,0370224,L2,,15.56.08.1,3C,,,,,Identified Using Sheet
,,,,,,,,,,F,05,,DFA,0370224,L2,,15.56.08.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,F,05,,DFA,0370224,L2,,15.56.08.1,1D,,,,,Identified Using Sheet
,,,,,,,,,,F,05,,DFA,0370224,L2,,15.56.08.1,1E,,,,,Identified Using Sheet
,,,,,,,,,,F,05,,DFA,0370224,L2,,15.56.08.1,3E,,,,,Identified Using Sheet
,,,,,,,,,,F,05,,DFA,0370224,L2,,15.56.08.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,F,05,,DFA,0370224,L2,,15.56.08.1,1F,,,,,Identified Using Sheet
,,,,,,,,,,G,05,,DFE,0370201,L2,,15.56.01.1,5C,,,,,
,,,,,,,,,,G,05,,DFE,0370201,L2,,15.56.04.1,3G,,,,,
,,,,,,,,,,G,05,,DFE,0370201,L2,,15.56.04.1,4G,,,,,
,,,,,,,,,,G,05,,DFE,0370201,L2,,15.56.04.1,4H,,,,,
,,,,,,,,,,H,05,,DFA,0370224,L2,,15.70.21.1,1F,,,,,Identified Using Sheet
,,,,,,,,,,H,05,,DFA,0370224,L2,,15.70.21.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,H,05,,DFA,0370224,L2,,15.70.21.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,H,05,,DFA,0370224,L2,,15.70.21.1,1G,,,,,Identified Using Sheet
,,,,,,,,,,H,05,,DFA,0370224,L2,,15.70.22.1,1F,,,,,Identified Using Sheet
,,,,,,,,,,H,05,,DFA,0370224,L2,,15.70.22.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,H,05,,DFA,0370224,L2,,15.70.22.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,H,05,,DFA,0370224,L2,,15.70.22.1,1G,,,,,Identified Using Sheet
,,,,,,,,,,J,05,,DGR,0370258,L2,,15.70.02.1,1C,,,,,Identified Using Sheet
,,,,,,,,,,J,05,,DGR,0370258,L2,,15.70.02.1,1E,,,,,Identified Using Sheet
,,,,,,,,,,J,05,,DGR,0370258,L2,,15.70.03.1,1C,,,,,Identified Using Sheet
,,,,,,,,,,J,05,,DGR,0370258,L2,,15.70.03.1,1E,,,,,Identified Using Sheet
,,,,,,,,,,J,05,,DGR,0370258,L2,,15.70.04.1,1C,,,,,Identified Using Sheet
,,,,,,,,,,K,05,,DGA,0370242,F5,,15.70.05.1,2E,,,,,
,,,,,,,,,,K,05,,DGA,0370242,F5,,15.70.06.1,2E,,,,,
,,,,,,,,,,K,05,,DGA,0370242,F5,,15.70.07.1,2G,,,,,
,,,,,,,,,,K,05,,DGA,0370242,F5,,15.70.08.1,2F,,,,,
,,,,,,,,,,A,06,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,B,06,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,C,06,,DAC,0371951,L2,,12.66.06.1,2E,,,,,
,,,,,,,,,,C,06,,DAC,0371951,L2,,13.66.06.1,2E,,,,,
,,,,,,,,,,C,06,,DAC,0371951,L2,,13.66.06.1,4C,,,,,
,,,,,,,,,,D,06,,DAC,0371951,L2,,13.66.04.1,4C,,,,,
,,,,,,,,,,D,06,,DAC,0371951,L2,,13.66.06.1,4F,,,,,
,,,,,,,,,,D,06,,DAC,0371951,L2,,13.66.06.1,5H,,,,,
,,,,,,,,,,E,06,,DFE,0370201,L2,,13.66.03.1,5A,,,,,
,,,,,,,,,,E,06,,DFE,0370201,L2,,13.66.03.1,5B,,,,,
,,,,,,,,,,E,06,,DFE,0370201,L2,,13.66.06.1,3F,,,,,
,,,,,,,,,,E,06,,DFE,0370201,L2,,13.67.01.1,4E,,,,,
,,,,,,,,,,F,06,,DFA,0370224,L2,,13.66.03.1,3G,,,,,Identified Using Sheet
,,,,,,,,,,F,06,,DFA,0370224,L2,,13.66.03.1,5G,,,,,Identified Using Sheet
,,,,,,,,,,F,06,,DFA,0370224,L2,,13.66.03.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,F,06,,DFA,0370224,L2,,13.66.03.1,2I,,,,,Identified Using Sheet
,,,,,,,,,,F,06,,DFA,0370224,L2,,15.56.01.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,F,06,,DFA,0370224,L2,,15.56.01.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,F,06,,DFA,0370224,L2,,15.56.01.1,4B,,,,,Identified Using Sheet
,,,,,,,,,,F,06,,DFA,0370224,L2,,15.56.01.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,G,06,,DFE,0370201,L2,,15.56.05.1,3A,,,,,
,,,,,,,,,,G,06,,DFE,0370201,L2,,15.56.05.1,4A,,,,,
,,,,,,,,,,G,06,,DFE,0370201,L2,,15.56.05.1,4B,,,,,
,,,,,,,,,,G,06,,DFE,0370201,L2,,15.56.08.1,5B,,,,,
,,,,,,,,,,H,06,,DFC,0370205,L2,,15.70.21.1,4F,,,,,
,,,,,,,,,,H,06,,DFC,0370205,L2,,15.70.21.1,4G,,,,,
,,,,,,,,,,H,06,,DFC,0370205,L2,,15.50.22.1,4F,,,,,
,,,,,,,,,,H,06,,DFC,0370205,L2,,15.50.22.1,4G,,,,,
,,,,,,,,,,J,06,,DGR,0370258,L2,,15.70.04.1,1E,,,,,Identified Using Sheet
,,,,,,,,,,J,06,,DGR,0370258,L2,,15.70.05.1,1C,,,,,Identified Using Sheet
,,,,,,,,,,J,06,,DGR,0370258,L2,,15.70.05.1,1E,,,,,Identified Using Sheet
,,,,,,,,,,J,06,,DGR,0370258,L2,,15.70.06.1,1C,,,,,Identified Using Sheet
,,,,,,,,,,J,06,,DGR,0370258,L2,,15.70.06.1,1E,,,,,Identified Using Sheet
,,,,,,,,,,K,06,,DGA,0370242,L2,,15.63.03.1,4B,,,,,
,,,,,,,,,,K,06,,DGA,0370242,L2,,15.70.05.1,2G,,,,,
,,,,,,,,,,K,06,,DGA,0370242,L2,,15.70.06.1,2G,,,,,
,,,,,,,,,,K,06,,DGA,0370242,L2,,15.63.03.1,5C,,,,,
,,,,,,,,,,A,07,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,B,07,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,C,07,,DAC,0371951,L2,,13.66.06.1,4H,,,,3 4,
,,,,,,,,,,C,07,,DAC,0371951,L2,,13.67.03.1,4G,,,,3 4,
,,,,,,,,,,C,07,,DAC,0371951,L2,,13.73.01.1,1B,,,,3 4,Identified Using Sheet
,,,,,,,,,,D,07,,DFS,0370234,L2,,12.12.67.1,4B,,,,6 8,Identified Using Sheet
,,,,,,,,,,D,07,,DFS,0370234,L2,,13.66.04.1,2I,,,,6 8,Identified Using Sheet
,,,,,,,,,,D,07,,DFS,0370234,L2,,13.66.05.1,4B,,,,6 8,Identified Using Sheet
,,,,,,,,,,D,07,,DFS,0370234,L2,,13.66.05.1,2E,,,,6 8,Identified Using Sheet
,,,,,,,,,,D,07,,DFS,0370234,L2,,13.66.05.1,4I,,,,6 8,Identified Using Sheet
,,,,,,,,,,E,07,,TAU,0370129,M5,,13.66.01.1,4I,,,,5 3,
,,,,,,,,,,E,07,,TAU,0370129,M5,,13.66.01.1,5I,,,,5 3,
,,,,,,,,,,E,07,,TAU,0370129,M5,,13.66.03.1,3D,,,,5 3,
,,,,,,,,,,F,07,,DFA,0370224,L2,,15.56.01.1,2D,,,,,Identified Using Sheet
,,,,,,,,,,F,07,,DFA,0370224,L2,,15.56.01.1,3D,,,,,Identified Using Sheet
,,,,,,,,,,F,07,,DFA,0370224,L2,,15.56.01.1,4D,,,,,Identified Using Sheet
,,,,,,,,,,F,07,,DFA,0370224,L2,,15.56.01.1,2E,,,,,Identified Using Sheet
,,,,,,,,,,F,07,,DFA,0370224,L2,,15.56.08.1,1G,,,,,Identified Using Sheet
,,,,,,,,,,F,07,,DFA,0370224,L2,,15.56.08.1,3G,,,,,Identified Using Sheet
,,,,,,,,,,F,07,,DFA,0370224,L2,,15.56.08.1,4G,,,,,Identified Using Sheet
,,,,,,,,,,F,07,,DFA,0370224,L2,,15.56.08.1,1H,,,,,Identified Using Sheet
,,,,,,,,,,G,07,,DFE,0370201,L2,,15.56.01.1,5E,,,,,Identified Using Sheet
,,,,,,,,,,G,07,,DFE,0370201,L2,,15.56.05.1,3D,,,,,Identified Using Sheet
,,,,,,,,,,G,07,,DFE,0370201,L2,,15.56.05.1,4D,,,,,Identified Using Sheet
,,,,,,,,,,G,07,,DFE,0370201,L2,,15.56.05.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,H,07,,DFD,0370204,L2,,15.70.23.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,H,07,,DFD,0370204,L2,,15.70.23.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,H,07,,DFD,0370204,L2,,15.70.23.1,4B,,,,,Identified Using Sheet
,,,,,,,,,,H,07,,DFD,0370204,L2,,15.70.24.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,H,07,,DFD,0370204,L2,,15.70.24.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,H,07,,DFD,0370204,L2,,15.70.24.1,4B,,,,,Identified Using Sheet
,,,,,,,,,,J,07,,TAU,0370129,L2,,13.66.01.1,4H,,,,,Identified Using Sheet
,,,,,,,,,,J,07,,TAU,0370129,L2,,15.56.09.1,5D,,,,,Identified Using Sheet
,,,,,,,,,,J,07,,TAU,0370129,L2,,15.70.06.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,J,07,,TAU,0370129,L2,,15.70.06.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,J,07,,TAU,0370129,L2,,15.70.28.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,K,07,,DGA,0370242,M5,,13.66.07.1,5G,,,,,
,,,,,,,,,,K,07,,DGA,0370242,M5,,15.63.03.1,4A,,,,,
,,,,,,,,,,K,07,,DGA,0370242,M5,,15.70.07.1,5E,,,,,
,,,,,,,,,,A,08,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,B,08,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,C,08,,DAC,0371951,L2,,13.64.02.1,5H,,,,,
,,,,,,,,,,C,08,,DAC,0371951,L2,,13.64.04.1,5H,,,,,
,,,,,,,,,,C,08,,DAC,0371951,L2,,13.66.06.1,1G,,,,,
,,,,,,,,,,D,08,,DFA,0370224,L2,,13.66.05.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,D,08,,DFA,0370224,L2,,13.66.05.1,1D,,,,,Identified Using Sheet
,,,,,,,,,,D,08,,DFA,0370224,L2,,13.66.05.1,2D,,,,,Identified Using Sheet
,,,,,,,,,,D,08,,DFA,0370224,L2,,13.66.05.1,3D,,,,,Identified Using Sheet
,,,,,,,,,,D,08,,DFA,0370224,L2,,13.66.05.1,1F,,,,,Identified Using Sheet
,,,,,,,,,,D,08,,DFA,0370224,L2,,13.66.05.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,D,08,,DFA,0370224,L2,,13.66.05.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,D,08,,DFA,0370224,L2,,13.66.05.1,2G,,,,,Identified Using Sheet
,,,,,,,,,,E,08,,DFE,0370201,L2,,13.66.01.1,3I,,,,,
,,,,,,,,,,E,08,,DFE,0370201,L2,,13.66.03.1,5E,,,,,
,,,,,,,,,,E,08,,DFE,0370201,L2,,13.66.03.1,5F,,,,,
,,,,,,,,,,E,08,,DFE,0370201,L2,,13.66.06.1,3E,,,,,
,,,,,,,,,,F,08,,DFA,0370224,L2,,15.56.01.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,F,08,,DFA,0370224,L2,,15.56.01.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,F,08,,DFA,0370224,L2,,15.56.01.1,4F,,,,,Identified Using Sheet
,,,,,,,,,,F,08,,DFA,0370224,L2,,15.56.01.1,2G,,,,,Identified Using Sheet
,,,,,,,,,,F,08,,DFA,0370224,L2,,15.56.09.1,1A,,,,,Identified Using Sheet
,,,,,,,,,,F,08,,DFA,0370224,L2,,15.56.09.1,3A,,,,,Identified Using Sheet
,,,,,,,,,,F,08,,DFA,0370224,L2,,15.56.09.1,4A,,,,,Identified Using Sheet
,,,,,,,,,,F,08,,DFA,0370224,L2,,15.56.09.1,1B,,,,,Identified Using Sheet
,,,,,,,,,,G,08,,DFE,0370201,L2,,15.56.05.1,4G,,,,3,
,,,,,,,,,,G,08,,DFE,0370201,L2,,15.56.05.1,4H,,,,3,
,,,,,,,,,,G,08,,DFE,0370201,L2,,15.56.08.1,5H,,,,3,
,,,,,,,,,,H,08,,DFA,0370224,L2,,15.70.23.1,1F,,,,,Identified Using Sheet
,,,,,,,,,,H,08,,DFA,0370224,L2,,15.70.23.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,H,08,,DFA,0370224,L2,,15.70.23.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,H,08,,DFA,0370224,L2,,15.70.23.1,1G,,,,,Identified Using Sheet
,,,,,,,,,,H,08,,DFA,0370224,L2,,15.70.25.1,1F,,,,,Identified Using Sheet
,,,,,,,,,,H,08,,DFA,0370224,L2,,15.70.25.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,H,08,,DFA,0370224,L2,,15.70.25.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,H,08,,DFA,0370224,L2,,15.70.25.1,1G,,,,,Identified Using Sheet
,,,,,,,,,,J,08,,RESERVED,,,,,,X,,,COUNTER,
,,,,,,,,,,K,08,,DED,0371987,M5,,15.70.31.1,3A,,,,,
,,,,,,,,,,K,08,,DED,0371987,M5,,15.70.31.1,3D,,,,,
,,,,,,,,,,K,08,,DED,0371987,M5,,15.70.31.1,3G,,,,,
,,,,,,,,,,K,08,,DED,0371987,M5,,15.70.32.1,3A,,,,,
,,,,,,,,,,A,09,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,B,09,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,C,09,,DGR,0370258,L2,,13.64.03.1,,X,,,4 6 7 2,Missing Sheet
,,,,,,,,,,C,09,,DGR,0370258,L2,,13.64.03.1,,X,,,4 6 7 2,Missing Sheet
,,,,,,,,,,C,09,,DGR,0370258,L2,,13.56.06.1,,X,,,4 6 7 2,Missing Sheet
,,,,,,,,,,C,09,,DGR,0370258,L2,,15.63.01.1,1E,,,,4 6 7 2,Identified Using Sheet
,,,,,,,,,,C,09,,DGR,0370258,L2,,13.64.03.1,,X,,,4 6 7 2,Missing Sheet
,,,,,,,,,,D,09,,DAC,0371951,F7,,13.66.05.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,D,09,,DAC,0371951,F7,,13.66.05.1,4D,,,,,Identified Using Sheet
,,,,,,,,,,D,09,,DAC,0371951,F7,,13.67.03.1,3A,,,,,Identified Using Sheet
,,,,,,,,,,E,09,,DAW,0370083,L2,,13.66.02.1,2G,,,,,
,,,,,,,,,,E,09,,DAW,0370083,L2,,13.66.02.1,5G,,,,,
,,,,,,,,,,E,09,,DAW,0370083,L2,,13.66.03.1,3F,,,,,
,,,,,,,,,,F,09,,DFA,0370224,L2,,15.56.02.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,F,09,,DFA,0370224,L2,,15.56.02.1,3D,,,,,Identified Using Sheet
,,,,,,,,,,F,09,,DFA,0370224,L2,,15.56.02.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,F,09,,DFA,0370224,L2,,15.56.02.1,2D,,,,,Identified Using Sheet
,,,,,,,,,,F,09,,DFA,0370224,L2,,15.56.09.1,1C,,,,,Identified Using Sheet
,,,,,,,,,,F,09,,DFA,0370224,L2,,15.56.09.1,3C,,,,,Identified Using Sheet
,,,,,,,,,,F,09,,DFA,0370224,L2,,15.56.09.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,F,09,,DFA,0370224,L2,,15.56.09.1,1D,,,,,Identified Using Sheet
,,,,,,,,,,G,09,,DFE,0370201,L2,,15.56.01.1,5G,,,,,
,,,,,,,,,,G,09,,DFE,0370201,L2,,15.56.02.1,5D,,,,,
,,,,,,,,,,G,09,,DFE,0370201,L2,,15.56.06.1,4A,,,,,
,,,,,,,,,,G,09,,DFE,0370201,L2,,15.56.06.1,4B,,,,,
,,,,,,,,,,H,09,,DFC,0370205,L2,,15.70.23.1,4F,,,,,
,,,,,,,,,,H,09,,DFC,0370205,L2,,15.70.23.1,4G,,,,,
,,,,,,,,,,H,09,,DFC,0370205,L2,,15.70.24.1,4F,,,,,
,,,,,,,,,,H,09,,DFC,0370205,L2,,15.70.24.1,4G,,,,,
,,,,,,,,,,J,09,,DGR,0370258,L2,,12.12.65.1,5I,,,,2 4 6,Identified Using Sheet
,,,,,,,,,,J,09,,DGR,0370258,L2,,12.12.67.1,5E,,,,2 4 6,Identified Using Sheet
,,,,,,,,,,J,09,,DGR,0370258,L2,,15.38.05.1,5C,,,,2 4 6,Identified Using Sheet
,,,,,,,,,,J,09,,DGR,0370258,L2,,15.70.07.1,1C,,,,2 4 6,Identified Using Sheet
,,,,,,,,,,J,09,,DGR,0370258,L2,,15.70.08.1,1E,,,,2 4 6,Identified Using Sheet
,,,,,,,,,,K,09,,DED,0371987,F5,,15.70.31.1,3B,,,,,
,,,,,,,,,,K,09,,DED,0371987,F5,,15.70.31.1,3E,,,,,
,,,,,,,,,,K,09,,DED,0371987,F5,,15.70.31.1,3H,,,,,
,,,,,,,,,,K,09,,DED,0371987,F5,,15.70.32.1,3B,,,,,
