Machine Serial,Volume,Drawing P/N,E.C.,Page,Run,Machine,Frame,Gate,Panel,Row,Column,Double Card Height,Card Type,Card P/N,MF 1 Feature Code,Crossed Out,Sheet,Sheet Coordinate,Ignore,Special EC,,Bottom Note?,Notes
,,,,,,,,,,K,06,,DFW,0370237,S4,,37.11.04.1,2C,,,,,
,,,,,,,,,,A,07,B,1107,0536456,,,32.12.05.1,2A,,,,DOUBLE CAR,
,,,,,,,,,,A,07,B,1107,0536456,,,32.12.05.1,2B,,,,DOUBLE CAR,
,,,,,,,,,,B,07,A,1107,0536456,,,,,X,,,DOUBLE CAR,
,,,,,,,,,,C,07,D,1107,0536456,,,34.12.04.1,2A,,,,DOUBLE CAR,
,,,,,,,,,,C,07,D,1107,0536456,,,34.12.04.1,2B,,,,DOUBLE CAR,
,,,,,,,,,,D,07,C,1107,0536456,,,,,X,,,DOUBLE CAR,
,,,,,,,,,,E,07,,DFY,0370239,,,32.11.01.1,2G,,,,,
,,,,,,,,,,F,07,,DFY,0370239,,,34.11.01.1,5C,,,,,
,,,,,,,,,,G,07,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,H,07,,CONN,,,,,,X,,,,
,,,,,,,,,,J,07,,DFW,0370237,S4,,37.11.04.1,4B,,,,,
,,,,,,,,,,K,07,,DFW,0370237,S4,,37.11.04.1,2B,,,,,
,,,,,,,,,,A,08,B,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,B,08,A,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,C,08,D,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,D,08,C,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,E,08,,DFY,0370239,,,32.11.01.1,1G,,,,,
,,,,,,,,,,F,08,,DFY,0370239,,,34.11.01.1,4C,,,,,
,,,,,,,,,,G,08,,EMPTY,,,,,,X,,,,
,,,,,,,,,,H,08,,CONN,,,,,,X,,,,
,,,,,,,,,,J,08,,DFW,0370237,S4,,37.11.04.1,4A,,,,,
,,,,,,,,,,K,08,,DFW,0370237,S4,,37.11.04.1,2A,,,,,
,,,,,,,,,,A,09,B,1107,0536456,,,32.12.04.1,2G,,,,DOUBLE CAR,
,,,,,,,,,,A,09,B,1107,0536456,,,32.12.04.1,2H,,,,DOUBLE CAR,
,,,,,,,,,,B,09,A,1107,0536456,,,,,X,,,DOUBLE CAR,
,,,,,,,,,,C,09,D,1107,0536456,,,34.12.04.1,2D,,,,DOUBLE CAR,
,,,,,,,,,,C,09,D,1107,0536456,,,34.12.04.1,2E,,,,DOUBLE CAR,
,,,,,,,,,,D,09,C,1107,0536456,,,,,X,,,DOUBLE CAR,
,,,,,,,,,,E,09,,DFY,0370239,,,32.11.01.1,5E,,,,,
,,,,,,,,,,F,09,,DFY,0370239,,,34.11.01.1,2E,,,,,
,,,,,,,,,,G,09,,EMPTY,,,,,,X,,,,
,,,,,,,,,,H,09,,DEG,0370217,S4,,37.09.04.1,2E,,,,,
,,,,,,,,,,H,09,,DEG,0370217,S4,,37.09.04.1,2F,,,,,
,,,,,,,,,,H,09,,DEG,0370217,S4,,37.09.04.1,2G,,,,,
,,,,,,,,,,H,09,,DEG,0370217,S4,,37.09.04.1,2H,,,,,
,,,,,,,,,,J,09,,DFW,0370237,S4,,37.11.03.1,4H,,,,,
,,,,,,,,,,K,09,,DFW,0370237,S4,,37.11.03.1,2H,,,,,
,,,,,,,,,,A,10,B,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,B,10,A,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,C,10,D,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,D,10,C,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,E,10,,DFY,0370239,,,32.11.01.1,4E,,,,,
,,,,,,,,,,F,10,,DFY,0370239,,,34.11.01.1,1E,,,,,
,,,,,,,,,,G,10,,DEF,0370216,S6,,39.50.45.1,3A,,,,,
,,,,,,,,,,G,10,,DEF,0370216,S6,,39.50.45.1,3B,,,,,
,,,,,,,,,,G,10,,DEF,0370216,S6,,39.50.45.1,3C,,,,,
,,,,,,,,,,G,10,,DEF,0370216,S6,,39.50.45.1,3D,,,,,
,,,,,,,,,,H,10,,DEG,0370217,S4,,37.09.04.1,4E,,,,,
,,,,,,,,,,H,10,,DEG,0370217,S4,,37.09.04.1,4F,,,,,
,,,,,,,,,,H,10,,DEG,0370217,S4,,37.09.04.1,4G,,,,,
,,,,,,,,,,H,10,,DEG,0370217,S4,,37.09.04.1,4H,,,,,
,,,,,,,,,,J,10,,DFW,0370237,S4,,37.11.03.1,4G,,,,,
,,,,,,,,,,K,10,,DFW,0370237,S4,,37.11.03.1,2G,,,,,
,,,,,,,,,,A,11,B,1107,0536456,,,32.12.04.1,2D,,,,DOUBLE CAR,
,,,,,,,,,,A,11,B,1107,0536456,,,32.12.04.1,2E,,,,DOUBLE CAR,
,,,,,,,,,,B,11,A,1107,0536456,,,,,X,,,DOUBLE CAR,
,,,,,,,,,,C,11,D,1107,0536456,S2,,34.12.04.1,2G,,,,DOUBLE CAR,
,,,,,,,,,,C,11,D,1107,0536456,S2,,34.12.04.1,2H,,,,DOUBLE CAR,
,,,,,,,,,,D,11,C,1107,0536456,S2,,,,X,,,DOUBLE CAR,
,,,,,,,,,,E,11,,DFY,0370239,,,32.11.01.1,2E,,,,,
,,,,,,,,,,F,11,,DFY,0370239,S2,,34.11.01.1,5E,,,,,
,,,,,,,,,,G,11,,EMPTY,,,,,,X,,,,
,,,,,,,,,,H,11,,DEG,0370217,S4,,37.09.04.1,2A,,,,,
,,,,,,,,,,H,11,,DEG,0370217,S4,,37.09.04.1,2B,,,,,
,,,,,,,,,,H,11,,DEG,0370217,S4,,37.09.04.1,2C,,,,,
,,,,,,,,,,H,11,,DEG,0370217,S4,,37.09.04.1,2D,,,,,
,,,,,,,,,,J,11,,DFW,0370237,S4,,37.11.03.1,4F,,,,,
,,,,,,,,,,K,11,,DFW,0370237,S4,,37.11.03.1,2F,,,,,
,,,,,,,,,,A,12,B,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,B,12,A,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,C,12,D,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,D,12,C,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,E,12,,DFY,0370239,,,32.11.01.1,1E,,,,,
,,,,,,,,,,F,12,,DFY,0370239,S2,,34.11.01.1,4E,,,,,
,,,,,,,,,,G,12,,EMPTY,,,,,,X,,,,
,,,,,,,,,,H,12,,DEG,0370217,S4,,37.09.04.1,4A,,,,,
,,,,,,,,,,H,12,,DEG,0370217,S4,,37.09.04.1,4B,,,,,
,,,,,,,,,,H,12,,DEG,0370217,S4,,37.09.04.1,4C,,,,,
,,,,,,,,,,H,12,,DEG,0370217,S4,,37.09.04.1,4D,,,,,
,,,,,,,,,,J,12,,DFW,0370237,S4,,37.11.03.1,4E,,,,,
,,,,,,,,,,K,12,,DFW,0370237,S4,,37.11.03.1,2E,,,,,
,,,,,,,,,,A,13,B,1107,0536456,,,32.12.04.1,2A,,,,DOUBLE CAR,
,,,,,,,,,,A,13,B,1107,0536456,,,32.12.04.1,2B,,,,DOUBLE CAR,
,,,,,,,,,,B,13,A,1107,0536456,,,,,X,,,DOUBLE CAR,
,,,,,,,,,,C,13,D,1107,0536456,S2,,34.12.05.1,2A,,,,DOUBLE CAR,
,,,,,,,,,,C,13,D,1107,0536456,S2,,34.12.05.1,2B,,,,DOUBLE CAR,
,,,,,,,,,,D,13,C,1107,0536456,S2,,,,X,,,DOUBLE CAR,
,,,,,,,,,,E,13,,DFY,0370239,,,32.11.01.1,5C,,,,,
,,,,,,,,,,F,13,,DFY,0370239,S2,,34.11.01.1,2G,,,,,
,,,,,,,,,,G,13,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,H,13,,DEG,0370217,S2,,37.09.03.1,2E,,,,,
,,,,,,,,,,H,13,,DEG,0370217,S2,,37.09.03.1,2F,,,,,
,,,,,,,,,,H,13,,DEG,0370217,S2,,37.09.03.1,2G,,,,,
,,,,,,,,,,H,13,,DEG,0370217,S2,,37.09.03.1,2H,,,,,
,,,,,,,,,,J,13,,DFW,0370237,S4,,37.11.03.1,4D,,,,,
,,,,,,,,,,K,13,,DFW,0370237,S4,,37.11.03.1,2D,,,,,
,,,,,,,,,,A,14,B,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,B,14,A,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,C,14,D,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,D,14,C,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,E,14,,DFY,0370239,,,32.11.01.1,4C,,,,,
,,,,,,,,,,F,14,,DFY,0370239,S2,,34.11.01.1,1G,,,,,
,,,,,,,,,,G,14,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,H,14,,DEG,0370217,S2,,37.09.03.1,4E,,,,,
,,,,,,,,,,H,14,,DEG,0370217,S2,,37.09.03.1,4F,,,,,
,,,,,,,,,,H,14,,DEG,0370217,S2,,37.09.03.1,4G,,,,,
,,,,,,,,,,H,14,,DEG,0370217,S2,,37.09.03.1,4H,,,,,
,,,,,,,,,,J,14,,DFW,0370237,S4,,37.11.03.1,4C,,,,,
,,,,,,,,,,K,14,,DFW,0370237,S4,,37.11.03.1,2C,,,,,
,,,,,,,,,,A,15,B,1107,0536456,,,32.12.03.1,2G,,,,DOUBLE CAR,
,,,,,,,,,,A,15,B,1107,0536456,,,32.12.03.1,2H,,,,DOUBLE CAR,
,,,,,,,,,,B,15,A,1107,0536456,,,,,X,,,DOUBLE CAR,
,,,,,,,,,,C,15,D,1107,0536456,S2,,34.12.05.1,2D,,,,DOUBLE CAR,
,,,,,,,,,,C,15,D,1107,0536456,S2,,34.12.05.1,2E,,,,DOUBLE CAR,
,,,,,,,,,,D,15,C,1107,0536456,S2,,,,X,,,DOUBLE CAR,
,,,,,,,,,,E,15,,DFY,0370239,,,32.11.01.1,2C,,,,,
,,,,,,,,,,F,15,,DFY,0370239,S2,,34.11.01.1,5G,,,,,
,,,,,,,,,,G,15,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,H,15,,DEG,0370217,,,37.09.03.1,2A,,,,,
,,,,,,,,,,H,15,,DEG,0370217,,,37.09.03.1,2B,,,,,
,,,,,,,,,,H,15,,DEG,0370217,,,37.09.03.1,2C,,,,,
,,,,,,,,,,H,15,,DEG,0370217,,,37.09.03.1,2D,,,,,
,,,,,,,,,,J,15,,DFW,0370237,S4,,37.11.03.1,4B,,,,,
,,,,,,,,,,K,15,,DFW,0370237,S4,,37.11.03.1,2B,,,,,
,,,,,,,,,,A,16,B,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,B,16,A,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,C,16,D,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,D,16,C,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,E,16,,DFY,0370239,,,32.11.01.1,1C,,,,,
,,,,,,,,,,F,16,,DFY,0370239,S2,,34.11.01.1,4G,,,,,
,,,,,,,,,,G,16,,EMPTY,,,,,,X,,,,
,,,,,,,,,,H,16,,DEG,0370217,,,37.09.03.1,4A,,,,,
,,,,,,,,,,H,16,,DEG,0370217,,,37.09.03.1,4B,,,,,
,,,,,,,,,,H,16,,DEG,0370217,,,37.09.03.1,4C,,,,,
,,,,,,,,,,H,16,,DEG,0370217,,,37.09.03.1,4D,,,,,
,,,,,,,,,,J,16,,DFW,0370237,S4,,37.11.03.1,4A,,,,,
,,,,,,,,,,K,16,,DFW,0370237,S4,,37.11.03.1,2A,,,,,
,,,,,,,,,,A,17,B,1107,0536456,,,32.12.03.1,2D,,,,DOUBLE CAR,
,,,,,,,,,,A,17,B,1107,0536456,,,32.12.03.1,2E,,,,DOUBLE CAR,
,,,,,,,,,,B,17,A,1107,0536456,,,,,X,,,DOUBLE CAR,
,,,,,,,,,,C,17,D,1107,0536456,S2,,34.12.05.1,2G,,,,DOUBLE CAR,
,,,,,,,,,,C,17,D,1107,0536456,S2,,34.12.05.1,2H,,,,DOUBLE CAR,
,,,,,,,,,,D,17,C,1107,0536456,S2,,,,X,,,DOUBLE CAR,
,,,,,,,,,,E,17,,DFY,0370239,,,32.11.01.1,5A,,,,,
,,,,,,,,,,F,17,,DFY,0370239,S2,,34.11.01.1,2I,,,,,
,,,,,,,,,,G,17,,EMPTY,,,,,,X,,,,
,,,,,,,,,,H,17,,DFW,0370237,,,37.11.01.1,2E,,,,,
,,,,,,,,,,J,17,,DFW,0370237,,,37.11.02.1,4H,,,,,
,,,,,,,,,,K,17,,DFW,0370237,S2,,37.11.02.1,2H,,,,,
,,,,,,,,,,A,18,B,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,B,18,A,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,C,18,D,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,D,18,C,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,E,18,,DFY,0370239,,,32.11.01.1,4A,,,,,
,,,,,,,,,,F,18,,DFY,0370239,S2,,34.11.01.1,1I,,,,,
,,,,,,,,,,G,18,,EMPTY,,,,,,X,,,,
,,,,,,,,,,H,18,,DFW,0370237,S2,,37.11.01.1,4E,,,,,
,,,,,,,,,,J,18,,DFW,0370237,,,37.11.02.1,4G,,,,,
,,,,,,,,,,K,18,,DFW,0370237,S2,,37.11.02.1,2G,,,,,
,,,,,,,,,,A,19,B,1107,0536456,,,32.12.03.1,2A,,,,DOUBLE CAR,
,,,,,,,,,,A,19,B,1107,0536456,,,32.12.03.1,2B,,,,DOUBLE CAR,
,,,,,,,,,,B,19,A,1107,0536456,,,,,X,,,DOUBLE CAR,
,,,,,,,,,,C,19,D,1107,0536456,S2,,34.12.06.1,2B,,,,DOUBLE CAR,
,,,,,,,,,,C,19,D,1107,0536456,S2,,34.12.06.1,2C,,,,DOUBLE CAR,
,,,,,,,,,,D,19,C,1107,0536456,S2,,,,X,,,DOUBLE CAR,
,,,,,,,,,,E,19,,DFY,0370239,,,32.11.01.1,2A,,,,,
,,,,,,,,,,F,19,,DFY,0370239,S2,,34.11.01.1,5I,,,,,
,,,,,,,,,,G,19,,DEF,0370216,S6,,39.50.60.1,3C,,,,3 4,
,,,,,,,,,,G,19,,DEF,0370216,S6,,39.50.60.1,3D,,,,3 4,
,,,,,,,,,,H,19,,DFW,0370237,,,37.11.01.1,2A,,,,,
,,,,,,,,,,J,19,,DFW,0370237,,,37.11.02.1,4F,,,,,
,,,,,,,,,,K,19,,DFW,0370237,S2,,37.11.02.1,2F,,,,,
,,,,,,,,,,A,20,B,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,B,20,A,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,C,20,D,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,D,20,C,1107,0536456,,,,,X,,,OVER HANG,
,,,,,,,,,,E,20,,DFY,0370239,,,32.11.01.1,1A,,,,,
,,,,,,,,,,F,20,,DFY,0370239,S2,,34.11.01.1,4I,,,,,
,,,,,,,,,,G,20,,DEF,0370216,S6,,39.50.60.1,3E,,,,,
,,,,,,,,,,G,20,,DEF,0370216,S6,,39.50.60.1,3F,,,,,
,,,,,,,,,,G,20,,DEF,0370216,S6,,39.50.60.1,3G,,,,,
,,,,,,,,,,G,20,,DEF,0370216,S6,,39.50.60.1,3H,,,,,
,,,,,,,,,,H,20,,DFW,0370237,S2,,37.11.01.1,4A,,,,,
,,,,,,,,,,J,20,,DFW,0370237,,,37.11.02.1,4E,,,,,
,,,,,,,,,,K,20,,DFW,0370237,S2,,37.11.02.1,2E,,,,,
,,,,,,,,,,A,21,,EMPTY,,,,,,X,,,,
,,,,,,,,,,B,21,,EMPTY,,,,,,X,,,,
,,,,,,,,,,C,21,,EMPTY,,,,,,X,,,,
,,,,,,,,,,D,21,,EMPTY,,,,,,X,,,,
,,,,,,,,,,E,21,,DFV,0370238,,,33.11.01.1,3G,,,,,
,,,,,,,,,,F,21,,DFV,0370238,,,33.11.02.1,3F,,,,,
,,,,,,,,,,G,21,,DFJ,0370232,S6,,39.50.60.1,4C,,,,,
,,,,,,,,,,G,21,,DFJ,0370232,S6,,39.50.60.1,4D,,,,,
,,,,,,,,,,G,21,,DFJ,0370232,S6,,39.50.60.1,4E,,,,,
,,,,,,,,,,G,21,,DFJ,0370232,S6,,39.50.60.1,4F,,,,,
,,,,,,,,,,G,21,,DFJ,0370232,S6,,39.50.60.1,4G,,,,,
,,,,,,,,,,G,21,,DFJ,0370232,S6,,39.50.60.1,4H,,,,,
,,,,,,,,,,H,21,,DFW,0370237,,,37.11.01.1,2D,,,,,
,,,,,,,,,,J,21,,DFW,0370237,,,37.11.02.1,4D,,,,,
,,,,,,,,,,K,21,,DFW,0370237,S2,,37.11.02.1,2D,,,,,
,,,,,,,,,,A,22,,DFV,0370238,,,31.11.01.1,3A,,,,,
,,,,,,,,,,B,22,,DFV,0370238,,,31.11.01.1,3F,,,,,
,,,,,,,,,,C,22,,EMPTY,,,,,,X,,,,
,,,,,,,,,,D,22,,DFV,0370238,,,33.11.01.1,3A,,,,,
,,,,,,,,,,E,22,,DFV,0370238,,,33.11.01.1,3H,,,,,
,,,,,,,,,,F,22,,DFV,0370238,,,33.11.02.1,3G,,,,,
,,,,,,,,,,G,22,,DEF,0370216,S6,,39.50.45.1,4A,,,,,
,,,,,,,,,,G,22,,DEF,0370216,S6,,39.50.45.1,4B,,,,,
,,,,,,,,,,G,22,,DEF,0370216,S6,,39.50.45.1,4C,,,,,
,,,,,,,,,,H,22,,DFW,0370237,S2,,37.11.01.1,4D,,,,,
,,,,,,,,,,J,22,,DFW,0370237,,,37.11.02.1,4C,,,,,
,,,,,,,,,,K,22,,DFW,0370237,S2,,37.11.02.1,2C,,,,,
,,,,,,,,,,A,23,,DFV,0370238,,,31.11.01.1,3B,,,,,
,,,,,,,,,,B,23,,DFV,0370238,,,31.11.01.1,3G,,,,,
,,,,,,,,,,C,23,,DFV,0370238,,,31.11.02.1,3D,,,,,
,,,,,,,,,,D,23,,DFV,0370238,,,33.11.01.1,3B,,,,,
,,,,,,,,,,E,23,,DFV,0370238,,,33.11.02.1,3A,,,,,
,,,,,,,,,,F,23,,DFV,0370238,,,33.11.02.1,3H,,,,,
,,,,,,,,,,G,23,,DFQ,0370225,S6,,39.10.02.1,3G,,,,,Verified Using Sheet
,,,,,,,,,,G,23,,DFQ,0370225,S6,,39.10.01.1,2A,,,,,Verified Using Sheet
,,,,,,,,,,G,23,,DFQ,0370225,S6,,39.10.01.1,2C,,,,,Added Using Sheet
,,,,,,,,,,H,23,,DFW,0370237,,,37.11.01.1,2C,,,,,
,,,,,,,,,,J,23,,DFW,0370237,,,37.11.02.1,4B,,,,,
,,,,,,,,,,K,23,,DFW,0370237,S2,,37.11.02.1,2B,,,,,
,,,,,,,,,,A,24,,DFV,0370238,,,31.11.01.1,3C,,,,,
,,,,,,,,,,B,24,,DFV,0370238,,,31.11.01.1,3H,,,,,
,,,,,,,,,,C,24,,DFV,0370238,,,31.11.02.1,3E,,,,,
,,,,,,,,,,D,24,,DFV,0370238,,,33.11.01.1,3C,,,,,
,,,,,,,,,,E,24,,DFV,0370238,,,33.11.02.1,3B,,,,,
,,,,,,,,,,F,24,,CONN,,,,,,X,,,,
,,,,,,,,,,G,24,,EMPTY,,,,,,X,,,,
,,,,,,,,,,H,24,,DFW,0370237,S2,,37.11.01.1,4C,,,,,
,,,,,,,,,,J,24,,DFW,0370237,,,37.11.02.1,4A,,,,,
,,,,,,,,,,K,24,,DFW,0370237,S2,,37.11.02.1,2A,,,,,
,,,,,,,,,,A,25,,DFV,0370238,,,31.11.01.1,3D,,,,,
,,,,,,,,,,B,25,,DFV,0370238,,,31.11.02.1,3A,,,,,
,,,,,,,,,,C,25,,DFV,0370238,,,31.11.02.1,3F,,,,,
,,,,,,,,,,D,25,,DFV,0370238,,,33.11.01.1,3D,,,,,
,,,,,,,,,,E,25,,DFV,0370238,,,33.11.02.1,3C,,,,,
,,,,,,,,,,F,25,,CONN,,,,,,X,,,,
,,,,,,,,,,G,25,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,H,25,,DFW,0370237,,,37.11.01.1,2B,,,,,
,,,,,,,,,,J,25,,DFW,0370237,,,37.11.01.1,2F,,,,,
,,,,,,,,,,K,25,,DFW,0370237,,,37.11.01.1,2H,,,,,
,,,,,,,,,,A,26,,DFV,0370238,,,31.11.01.1,3E,,,,,
,,,,,,,,,,B,26,,DFV,0370238,,,31.11.02.1,3B,,,,,
,,,,,,,,,,C,26,,DFV,0370238,,,31.11.02.1,3G,,,,,
,,,,,,,,,,D,26,,DFV,0370238,,,33.11.01.1,3E,,,,,
,,,,,,,,,,E,26,,DFV,0370238,,,33.11.02.1,3D,,,,,
,,,,,,,,,,F,26,,CONN,,,,,,X,,,,
,,,,,,,,,,G,26,,RESERVED,,,,,,X,,,SPEC ENG,
,,,,,,,,,,H,26,,DFW,0370237,S2,,37.11.01.1,4B,,,,,
,,,,,,,,,,J,26,,DFW,0370237,S2,,37.11.01.1,4F,,,,,
,,,,,,,,,,K,26,,DFW,0370237,S2,,37.11.01.1,4H,,,,,
,,,,,,,,,,A,27,,EMPTY,,,,,,X,,,,
,,,,,,,,,,B,27,,DFV,0370238,,,31.11.02.1,3C,,,,,
,,,,,,,,,,C,27,,DFV,0370238,,,31.11.02.1,2H,,,,,
,,,,,,,,,,D,27,,DFV,0370238,,,33.11.01.1,3F,,,,,
,,,,,,,,,,E,27,,DFV,0370238,,,33.11.02.1,3E,,,,,
,,,,,,,,,,F,27,,CONN,,,,,,X,,,,
,,,,,,,,,,G,27,,CONN,,,,,,X,,,,
,,,,,,,,,,H,27,,CONN,,,,,,X,,,,
,,,,,,,,,,J,27,,CONN,,,,,,X,,,,
