Machine Serial,Volume,Drawing P/N,E.C.,Page,Run,Machine,Frame,Gate,Panel,Row,Column,Double Card Height,Card Type,Card P/N,MF 1 Feature Code,Crossed Out,Sheet,Sheet Coordinate,Ignore,Special EC,,Bottom Note?,Notes
,,,,,,,,,,B,05,,DHP,0370502,,,14.71.05.1,3B,,,,,
,,,,,,,,,,B,05,,DHP,0370502,,,14.71.05.1,5B,,,,,
,,,,,,,,,,B,05,,DHP,0370502,,,14.71.05.1,2C,,,,,
,,,,,,,,,,B,05,,DHP,0370502,,,14.71.05.1,3C,,,,,
,,,,,,,,,,B,05,,DHP,0370502,,,14.71.05.1,4C,,,,,
,,,,,,,,,,B,05,,DHP,0370502,,,14.71.05.1,5C,,,,,
,,,,,,,,,,B,05,,DHP,0370502,,,14.71.05.1,2D,,,,,
,,,,,,,,,,B,05,,DHP,0370502,,,14.71.05.1,3D,,,,,
,,,,,,,,,,C,05,,DAW,0370083,,,12.50.02.1,3H,,,,4,
,,,,,,,,,,C,05,,DAW,0370083,,,14.71.30.1,2C,,,,4,
,,,,,,,,,,C,05,,DAW,0370083,,,14.71.30.1,4F,,,,4,
,,,,,,,,,,D,05,,DEY,0370208,,,14.70.03.1,4G,,,,,
,,,,,,,,,,D,05,,DEY,0370208,,,14.70.03.1,5G,,,,,
,,,,,,,,,,D,05,,DEY,0370208,,,14.70.03.1,4H,,,,,
,,,,,,,,,,D,05,,DEY,0370208,,,14.70.03.1,5H,,,,,
,,,,,,,,,,D,05,,DEY,0370208,,,14.71.31.1,3G,,,,,
,,,,,,,,,,E,05,,TAU,0370129,S10,X,14.71.62.1,4G,,,,2 5,
,,,,,,,,,,E,05,,TAU,0370129,S10,X,14.71.62.1,5G,,,,2 5,
,,,,,,,,,,E,05,,TAU,0370129,S10,X,14.71.62.1,4F,,,,2 5,
,,,,,,,,,,F,05,,DFB,0370206,,,12.12.04.1,4E,,,,,
,,,,,,,,,,F,05,,DFB,0370206,,,12.12.04.1,5F,,,,,
,,,,,,,,,,F,05,,DFB,0370206,,,12.12.05.1,4E,,,,,
,,,,,,,,,,F,05,,DFB,0370206,,,12.12.05.1,5F,,,,,
,,,,,,,,,,F,05,,DFB,0370206,,,12.12.45.1,1E,,,,,
,,,,,,,,,,F,05,,DFB,0370206,,,12.12.45.1,3E,,,,,
,,,,,,,,,,G,05,,DAW,0370083,,,12.12.46.1,4F,,,,4,
,,,,,,,,,,G,05,,DAW,0370083,,,12.50.02.1,3C,,,,4,
,,,,,,,,,,G,05,,DAW,0370083,,,12.50.02.1,3I,,,,4,
,,,,,,,,,,H,05,,DGR,0370258,,,12.12.33.1,3G,,,,2 4 6,
,,,,,,,,,,H,05,,DGR,0370258,,,12.13.04.1,4B,,,,2 4 6,
,,,,,,,,,,H,05,,DGR,0370258,,,12.13.04.1,4C,,,,2 4 6,
,,,,,,,,,,H,05,,DGR,0370258,,,12.50.01.1,5D,,,,2 4 6,
,,,,,,,,,,H,05,,DGR,0370258,,,14.71.41.1,3B,,,,2 4 6,
,,,,,,,,,,J,05,,TAU,0370129,Z0,,11.20.08.1,3H,,,,,
,,,,,,,,,,J,05,,TAU,0370129,Z0,,12.13.02.1,3B,,,,,
,,,,,,,,,,J,05,,TAU,0370129,Z0,,12.13.07.1,5C,,,,,
,,,,,,,,,,J,05,,TAU,0370129,Z0,,11.20.08.1,2H,,,,,
,,,,,,,,,,K,05,,CONN,,,,* * *,,X,,,,
,,,,,,,,,,A,06,,DAC,0371951,,,12.12.43.1,1G,,,,,
,,,,,,,,,,A,06,,DAC,0371951,,,12.12.43.1,3G,,,,,
,,,,,,,,,,A,06,,DAC,0371951,,,12.12.43.1,4G,,,,,
,,,,,,,,,,B,06,,DAX,0370084,L1 ,,14.71.01.1,4D,,,,4 5,
,,,,,,,,,,B,06,,DAX,0370084,L1 ,,14.71.02.1,4D,,,,4 5,
,,,,,,,,,,B,06,,DAX,0370084,L1 ,,14.71.03.1,4D,,,,4 5,
,,,,,,,,,,C,06,,TAU,0370129,,,12.12.31.1,5B,,,,5,
,,,,,,,,,,C,06,,TAU,0370129,,,12.12.42.1,4H,,,,5,
,,,,,,,,,,C,06,,TAU,0370129,,,12.13.07.1,3D,,,,5,
,,,,,,,,,,C,06,,TAU,0370129,,,14.71.32.1,4D,,,,5,
,,,,,,,,,,D,06,,TAM,0370369,,,14.70.04.1,5G,,,,,
,,,,,,,,,,D,06,,TAM,0370369,,,14.70.04.1,5H,,,,,
,,,,,,,,,,E,06,,TAM,0370369,,,14.70.01.1,4E,,,,,
,,,,,,,,,,E,06,,TAM,0370369,,,14.70.01.1,4F,,,,,
,,,,,,,,,,F,06,,DGR,0370258,,,14.70.07.1,1E,,,,2 4 6,
,,,,,,,,,,F,06,,DGR,0370258,,,14.71.60.1,4A,,,,2 4 6,
,,,,,,,,,,F,06,,DGR,0370258,,,14.71.60.1,2B,,,,2 4 6,
,,,,,,,,,,F,06,,DGR,0370258,,,14.71.60.1,4F,,,,2 4 6,
,,,,,,,,,,F,06,,DGR,0370258,,,14.71.60.1,4G,,,,2 4 6,
,,,,,,,,,,G,06,,TAU,0370129,,,12.12.43.1,4B,,,,5,
,,,,,,,,,,G,06,,TAU,0370129,,,12.12.43.1,4C,,,,5,
,,,,,,,,,,G,06,,TAU,0370129,,,12.12.43.1,4D,,,,5,
,,,,,,,,,,G,06,,TAU,0370129,,,14.71.30.1,5A,,,,5,
,,,,,,,,,,H,06,,AET,0370255,,,12.12.33.1,3H,,,,8 11 12,
,,,,,,,,,,H,06,,AET,0370255,,,12.12.33.1,2I,,,,8 11 12,
,,,,,,,,,,H,06,,AET,0370255,,,14.71.10.1,1F,,,,8 11 12,
,,,,,,,,,,H,06,,AET,0370255,,,14.71.10.1,4F,,,,8 11 12,
,,,,,,,,,,H,06,,AET,0370255,,,14.71.10.1,1G,,,,8 11 12,
,,,,,,,,,,H,06,,AET,0370255,,,14.71.10.1,3G,,,,8 11 12,
,,,,,,,,,,H,06,,AET,0370255,,,14.71.10.1,1H,,,,8 11 12,
,,,,,,,,,,H,06,,AET,0370255,,,14.71.10.1,3I,,,,8 11 12,
,,,,,,,,,,J,06,,TAU,0370129,,,12.12.43.1,4A,,,,5,
,,,,,,,,,,J,06,,TAU,0370129,,,12.13.02.1,4I,,,,5,
,,,,,,,,,,J,06,,TAU,0370129,,,12.13.04.1,4D,,,,5,
,,,,,,,,,,J,06,,TAU,0370129,,,12.50.01.1,5E,,,,5,
,,,,,,,,,,K,06,,DAX,0370084,Y1,,14.71.34.1,5D,,,,1 3,
,,,,,,,,,,K,06,,DAX,0370084,Y1,,14.71.41.1,5H,,,,1 3,
,,,,,,,,,,A,07,,DAC,0371951,,,12.50.02.1,5E,,,,4,
,,,,,,,,,,A,07,,DAC,0371951,,,14.71.30.1,5F,,,,4,
,,,,,,,,,,A,07,,DAC,0371951,,,14.71.34.1,4F,,,,4,
,,,,,,,,,,B,07,,DHP,0370502,,,14.71.02.1,3B,,,,,
,,,,,,,,,,B,07,,DHP,0370502,,,14.71.02.1,5B,,,,,
,,,,,,,,,,B,07,,DHP,0370502,,,14.71.02.1,2C,,,,,
,,,,,,,,,,B,07,,DHP,0370502,,,14.71.02.1,3C,,,,,
,,,,,,,,,,B,07,,DHP,0370502,,,14.71.02.1,4C,,,,,
,,,,,,,,,,B,07,,DHP,0370502,,,14.71.02.1,5C,,,,,
,,,,,,,,,,B,07,,DHP,0370502,,,14.71.02.1,2E,,,,,
,,,,,,,,,,B,07,,DHP,0370502,,,14.71.02.1,4E,,,,,
,,,,,,,,,,C,07,,DAC,0371951,,,14.71.31.1,4G,,,,4,
,,,,,,,,,,C,07,,DAC,0371951,,,14.71.31.1,5I,,,,4,
,,,,,,,,,,C,07,,DAC,0371951,,,14.71.23.1,2C,,,,4,
,,,,,,,,,,D,07,,DEY,0370208,,,14.70.05.1,4G,,,,,
,,,,,,,,,,D,07,,DEY,0370208,,,14.70.05.1,5G,,,,,
,,,,,,,,,,D,07,,DEY,0370208,,,14.70.05.1,4H,,,,,
,,,,,,,,,,D,07,,DEY,0370208,,,14.70.05.1,5H,,,,,
,,,,,,,,,,D,07,,DEY,0370208,,,14.71.32.1,3B,,,,,
,,,,,,,,,,E,07,,DGR,0370258,S10,X,14.71.60.1,4H,,,,1 2 4 5 *,
,,,,,,,,,,E,07,,DGR,0370258,S10,X,14.71.62.1,4H,,,,1 2 4 5 *,
,,,,,,,,,,F,07,,DGR,0370258,,,14.71.60.1,1D,,,,2 4 6,
,,,,,,,,,,F,07,,DGR,0370258,,,14.71.62.1,4A,,,,2 4 6,
,,,,,,,,,,F,07,,DGR,0370258,,,14.71.62.1,4D,,,,2 4 6,
,,,,,,,,,,F,07,,DGR,0370258,,,14.71.62.1,3H,,,,2 4 6,
,,,,,,,,,,F,07,,DGR,0370258,,,14.71.62.1,3I,,,,2 4 6,
,,,,,,,,,,G,07,,DAC,0371951,Z0,,12.12.42.1,4G,,,,,
,,,,,,,,,,G,07,,DAC,0371951,Z0,,12.12.43.1,3D,,,,,
,,,,,,,,,,G,07,,DAC,0371951,Z0,,14.70.04.1,3I,,,,,
,,,,,,,,,,H,07,,AEK,0370215,,,11.20.01.1,3C,,,,,
,,,,,,,,,,H,07,,AEK,0370215,,,12.12.04.1,1F,,,,,
,,,,,,,,,,H,07,,AEK,0370215,,,12.13.04.1,2D,,,,,
,,,,,,,,,,J,07,,DAW,0370083,,,12.12.04.1,5E,,,,,
,,,,,,,,,,J,07,,DAW,0370083,,,12.12.30.1,2E,,,,,
,,,,,,,,,,J,07,,DAW,0370083,,,12.13.02.1,1H,,,,,
,,,,,,,,,,K,07,,DFS,0370234,,,11.20.01.1,5D,,,,,
,,,,,,,,,,K,07,,DFS,0370234,,,11.20.01.1,5E,,,,,
,,,,,,,,,,K,07,,DFS,0370234,,,11.20.01.1,5F,,,,,
,,,,,,,,,,K,07,,DFS,0370234,,,11.20.01.1,5G,,,,,
,,,,,,,,,,K,07,,DFS,0370234,,,11.20.01.1,3H,,,,,
,,,,,,,,,,A,08,,DEQ,0370212,,,14.70.10.1,3D,,,,,
,,,,,,,,,,A,08,,DEQ,0370212,,,14.70.10.1,5D,,,,,
,,,,,,,,,,A,08,,DEQ,0370212,,,14.70.12.1,1G,,,,,
,,,,,,,,,,A,08,,DEQ,0370212,,,14.70.12.1,2G,,,,,
,,,,,,,,,,A,08,,DEQ,0370212,,,14.71.01.1,4E,,,,,
,,,,,,,,,,A,08,,DEQ,0370212,,,14.71.01.1,5E,,,,,
,,,,,,,,,,B,08,,DHP,0370502,,,14.71.01.1,3B,,,,,
,,,,,,,,,,B,08,,DHP,0370502,,,14.71.01.1,5B,,,,,
,,,,,,,,,,B,08,,DHP,0370502,,,14.71.01.1,2C,,,,,
,,,,,,,,,,B,08,,DHP,0370502,,,14.71.01.1,3C,,,,,
,,,,,,,,,,B,08,,DHP,0370502,,,14.71.01.1,4C,,,,,
,,,,,,,,,,B,08,,DHP,0370502,,,14.71.01.1,5C,,,,,
,,,,,,,,,,B,08,,DHP,0370502,,,14.71.01.1,2E,,,,,
,,,,,,,,,,B,08,,DHP,0370502,,,14.71.01.1,3E,,,,,
,,,,,,,,,,C,08,,DAW,0370083,L1,,14.71.15.1,5G,,,,,
,,,,,,,,,,C,08,,DAW,0370083,L1,,14.71.25.1,3E,,,,,Verified against sheet
,,,,,,,,,,C,08,,DAW,0370083,L1,,14.73.35.1,5B,,,,,
,,,,,,,,,,D,08,,DEY,0370208,,,14.70.06.1,4G,,,,,
,,,,,,,,,,D,08,,DEY,0370208,,,14.70.06.1,5G,,,,,
,,,,,,,,,,D,08,,DEY,0370208,,,14.70.06.1,4H,,,,,
,,,,,,,,,,D,08,,DEY,0370208,,,14.70.06.1,5H,,,,,
,,,,,,,,,,D,08,,DEY,0370208,,,14.71.32.1,3C,,,,,
,,,,,,,,,,E,08,,DGR,0370258,S10,X,14.71.62.1,2H,,,,2 4 6 8 3,
,,,,,,,,,,E,08,,DGR,0370258,S10,X,14.71.62.1,4E,,,,2 4 6 8 3,
,,,,,,,,,,E,08,,DGR,0370258,S10,X,14.71.62.1,5H,,,,2 4 6 8 3,
,,,,,,,,,,F,08,,DEX,0370210,,,12.12.30.1,4C,,,,,
,,,,,,,,,,F,08,,DEX,0370210,,,12.12.30.1,2D,,,,,
,,,,,,,,,,F,08,,DEX,0370210,,,12.12.30.1,5D,,,,,
,,,,,,,,,,F,08,,DEX,0370210,,,12.12.32.1,2C,,,,,
,,,,,,,,,,F,08,,DEX,0370210,,,14.71.32.1,5F,,,,,
,,,,,,,,,,G,08,,DAX,0370084,,,12.12.42.1,4C,,,,,
,,,,,,,,,,G,08,,DAX,0370084,,,12.12.42.1,4F,,,,,
,,,,,,,,,,G,08,,DAX,0370084,,,12.12.43.1,1C,,,,,
,,,,,,,,,,G,08,,DAX,0370084,,,12.50.02.1,4H,,,,,
,,,,,,,,,,H,08,,DEU,0370200,,,12.12.06.1,5E,,,,,
,,,,,,,,,,H,08,,DEU,0370200,,,12.13.05.1,4E,,,,,
,,,,,,,,,,H,08,,DEU,0370200,,,12.13.05.1,3F,,,,,
,,,,,,,,,,H,08,,DEU,0370200,,,12.13.05.1,4F,,,,,
,,,,,,,,,,H,08,,DEU,0370200,,,12.13.05.1,4G,,,,,
,,,,,,,,,,H,08,,DEU,0370200,,,12.50.02.1,4G,,,,,
,,,,,,,,,,J,08,,DFP,0370228,,,12.12.04.1,4H,,,,,
,,,,,,,,,,J,08,,DFP,0370228,,,12.13.02.1,1D,,,,,
,,,,,,,,,,J,08,,DFP,0370228,,,12.13.02.1,4D,,,,,
,,,,,,,,,,J,08,,DFP,0370228,,,12.13.02.1,4E,,,,,
,,,,,,,,,,J,08,,DFP,0370228,,,12.13.02.1,4F,,,,,
,,,,,,,,,,K,08,,DFS,0370234,,,11.20.01.1,3G,,,,6,
,,,,,,,,,,K,08,,DFS,0370234,,,11.20.02.1,3B,,,,6,
,,,,,,,,,,K,08,,DFS,0370234,,,12.12.31.1,3D,,,,6,
,,,,,,,,,,K,08,,DFS,0370234,,,12.13.03.1,2G,,,,6,
,,,,,,,,,,K,08,,DFS,0370234,,,12.13.04.1,2E,,,,6,
,,,,,,,,,,A,09,,DFS,0370234,,,12.12.41.1,5B,,,,3 4 5 6 *,
,,,,,,,,,,A,09,,DFS,0370234,,,14.71.25.1,2H,,,,3 4 5 6 *,
,,,,,,,,,,A,09,,DFS,0370234,,,14.71.26.1,2I,,,,3 4 5 6 *,
,,,,,,,,,,B,09,,DAX,0370084,Z0,,12.12.44.1,3F,,,,,
,,,,,,,,,,B,09,,DAX,0370084,Z0,,12.12.46.1,2F,,,,,
,,,,,,,,,,B,09,,DAX,0370084,Z0,,14.71.32.1,5D,X,253320,,,Changed from 5D to 4E based on sheet
,,,,,,,,,,B,09,,DAX,0370084,Z0,,14.71.32.1,4E,,250753,,,Changed from 5D to 4E based on sheet
,,,,,,,,,,B,09,,DAX,0370084,Z0,,14.71.61.1,5B,,,,,
,,,,,,,,,,C,09,,AET,0370255,,,40.10.03.1,2F,,,,2 3 4 5 *,
,,,,,,,,,,D,09,,DEA,0371941,,,14.70.01.1,2D,,,,,
,,,,,,,,,,D,09,,DEA,0371941,,,14.70.02.1,2F,,,,,
,,,,,,,,,,D,09,,DEA,0371941,,,14.70.03.1,2F,,,,,
,,,,,,,,,,D,09,,DEA,0371941,,,14.70.04.1,2F,,,,,
,,,,,,,,,,D,09,,DEA,0371941,,,14.70.05.1,2F,,,,,
,,,,,,,,,,D,09,,DEA,0371941,,,14.70.06.1,2F,,,,,
,,,,,,,,,,E,09,,DGR,0370258,,,12.12.30.1,2I,,,,2 4 *,
,,,,,,,,,,E,09,,DGR,0370258,,,12.12.30.1,3I,,,,2 4 *,
,,,,,,,,,,E,09,,DGR,0370258,,,12.12.46.1,4G,,,,2 4 *,
,,,,,,,,,,E,09,,DGR,0370258,,,12.13.05.1,3G,,,,2 4 *,
,,,,,,,,,,E,09,,DGR,0370258,,,14.71.23.1,4E,,,,2 4 *,
,,,,,,,,,,F,09,,DAX,0370084,Z0,,12.12.30.1,4B,,,,,
,,,,,,,,,,F,09,,DAX,0370084,Z0,,14.71.30.1,5G,,,,,
,,,,,,,,,,F,09,,DAX,0370084,Z0,,14.71.34.1,5H,,,,,
,,,,,,,,,,F,09,,DAX,0370084,Z0,,14.71.41.1,1F,,,,,
,,,,,,,,,,G,09,,DAC,0371951,,,12.12.42.1,4A,,,,4,
,,,,,,,,,,G,09,,DAC,0371951,,,12.12.42.1,4D,,,,4,
